Version,Resolution,Superfit_c,Superfit_z,Match,Gal,Frac(SN),Frac(gal),Phase,Av
ZTF18aawpcel_20180611_P60_v1.ascii,ZTF18aawpcel_20180611_P60_v1_10,Ia 99aa-like,0.1482,Ia 99aa-like/1999aa/ALFOSC+1999-02-13 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.7410974,0.25890258,-2451232.0,-0.6
ZTF18aawpwlf_20200426_P60_v1.ascii,ZTF18aawpwlf_20200426_P60_v1_10,IIb,0.022268,IIb/2013df/HET-LRS+2013-06-16 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.15464224,0.8453578,-2456467.0,1.4
ZTF18aawpwlf_20200428_LT_v1.ascii,ZTF18aawpwlf_20200428_LT_v1_10,TDE H+He,0.02344,TDE H+He/2019qiz/BINOSPEC+2019-10-30 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.7912245,0.20877552,-2458763.0,0.2
ZTF18aawpwlf_20200507_P60_v1.ascii,ZTF18aawpwlf_20200507_P60_v1_10,II,0.024612,II/2013ej/DEIMOS+2013-09-10 09:48:57.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB6,0.10823825,0.8917618,-2456451.0,2.0
ZTF18aawpzwp_20180612_P200_v1.ascii,ZTF18aawpzwp_20180612_P200_v1_10,II,0.043567,II/2007od/LRIS+2007-11-12 04:35:02.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.6779228,0.32207724,-2454409.0,1.0
ZTF18aawrmhl_20180624_P60_v1.ascii,ZTF18aawrmhl_20180624_P60_v1_10,II,0.19,II/2016bkv/FLOYDS-N+2016-04-02 10:07:52.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.79956996,0.20043005,-2457423.0,0.6
ZTF18aawurud_20180719_P60_v1.ascii,ZTF18aawurud_20180719_P60_v1_10,II,0.0475,II/2013ej/HET-LRS+2013-08-01 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sb,0.025362834,0.97463715,-2456508.0,2.0
ZTF18aawurud_20180726_P60_v1.ascii,ZTF18aawurud_20180726_P60_v1_10,Ia-norm,0.05,Ia-norm/2013dy/HET-LRS+2013-07-21 06:12:58.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sb,0.10771739,0.8922826,-2456442.0,2.0
ZTF18aawuzxa_20200505_P60_v1.ascii,ZTF18aawuzxa_20200505_P60_v1_10,IIn,0.16,IIn/2005cp/DBSP+2006-01-08 00:00:00.00,/home/xhall/Documents/Superfit/bank/binnings/10A/gal/SB2,0.44992113,0.55007887,-2453559.0,-2.0
ZTF18aawwazv_20180912_P200_v2.ascii,ZTF18aawwazv_20180912_P200_v2_10,II,0.04185,II/2012aw/LRIS+2012-06-16 07:00:28.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.7245807,0.27541927,-2455983.0,-0.4
ZTF18aawwazv_20180913_P200_v1.ascii,ZTF18aawwazv_20180913_P200_v1_10,II,0.04185,II/2012aw/LRIS+2012-06-16 07:00:28.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB4,0.85932076,0.14067924,-2455983.0,-1.4
ZTF18aawxlxf_20180608_P60_v1.ascii,ZTF18aawxlxf_20180608_P60_v1_10,Ia 91T-like,0.08213,Ia 91T-like/2018hfr/KAST+2018-10-16 13:01:55.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.99848497,0.0015150103,,0.2
ZTF18aawyjjq_20180602_P60_v1.ascii,ZTF18aawyjjq_20180602_P60_v1_10,TDE H+He,0.038,TDE H+He/ASASSN-14li/DIS+2014-12-02 12:08:44.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.64647496,0.353525,-2456940.0,-2.0
ZTF18aawyjjq_20180608_P200_v1.ascii,ZTF18aawyjjq_20180608_P200_v1_10,II,0.042,II/2016esw/KAST+2016-08-27 05:18:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.4771366,0.5228634,-2457600.0,1.0
ZTF18aawyjjq_20180610_LT_v1.ascii,ZTF18aawyjjq_20180610_LT_v1_10,IIb-flash,0.038,IIb-flash/2013cu_early/DEIMOS+00:00.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.48955968,0.51044035,,-2.0
ZTF18aaxagxj_20191201_P60_v1.ascii,ZTF18aaxagxj_20191201_P60_v1_10,II,0.0349545,II/1999em/LRIS+1999-11-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.7319027,0.26809725,-2451482.0,-0.8
ZTF18aaxavsk_20180602_P60_v1.ascii,ZTF18aaxavsk_20180602_P60_v1_10,Ia 99aa-like,0.084,Ia 99aa-like/1999aa/MARK-III+1999-03-03 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.46649972,0.53350025,-2451232.0,0.0
ZTF18aaxcfbt_20180703_P60_v1.ascii,ZTF18aaxcfbt_20180703_P60_v1_10,Ia-norm,0.072345,Ia-norm/2007sr/BC-duPont+2008-01-05 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.5694425,0.4305575,-2454450.0,-1.6
ZTF18aaxcntm_20180601_P60_v1.ascii,ZTF18aaxcntm_20180601_P60_v1_10,Ia-norm,0.0254505,Ia-norm/2011fe/KAST+2011-08-25 03:54:43.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sb,0.9861339,0.013866126,-2455772.0,0.4
ZTF18aaxcntm_20180613_APO_v1.ascii,ZTF18aaxcntm_20180613_APO_v1_10,Ia-norm,0.0281295,Ia-norm/2009Y/LRIS+2009-02-19 15:57:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.87390727,0.12609273,-2454840.0,0.0
ZTF18aaxcxih_20180605_P60_v1.ascii,ZTF18aaxcxih_20180605_P60_v1_10,Ia-norm,0.0735,Ia-norm/2011by/KAST+2011-05-14 05:54:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.5406857,0.4593143,-2455676.0,2.0
ZTF18aaxdrjn_20180531_P60_v1.ascii,ZTF18aaxdrjn_20180531_P60_v1_10,Ia-norm,0.032205,Ia-norm/2011fe/SNIFS+2011-08-27 05:55:38.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.52228075,0.47771925,-2455777.0,2.0
ZTF18aaxdrjn_20180603_LT_v1.ascii,ZTF18aaxdrjn_20180603_LT_v1_10,Ia-norm,0.035595,Ia-norm/2012ht/AFOSC+2012-12-22 00:58:06.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.9811531,0.018846959,-2456289.0,-0.8
ZTF18aaxiuyp_20180609_P60_v1.ascii,ZTF18aaxiuyp_20180609_P60_v1_10,Ic,0.031815,Ic/1994I/BC-Ekar+1994-04-09 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.5728788,0.42712122,-2449449.0,2.0
ZTF18aaxiuyp_20180612_APO_v1.ascii,ZTF18aaxiuyp_20180612_APO_v1_10,Ib,0.028785,Ib/2008D/LRIS+2008-03-10 05:36:57.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.49572363,0.5042764,-2454432.0,-2.0
ZTF18aaxiuyp_20180712_Keck1_v1.ascii,ZTF18aaxiuyp_20180712_Keck1_v1_10,Ic,0.031815,Ic/2014L/KAST+2014-03-07 12:14:24.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.3331691,0.6668309,-2456669.0,1.6
ZTF18aaxjuwy_20180615_P60_v1.ascii,ZTF18aaxjuwy_20180615_P60_v1_10,IIb,0.0828,IIb/2013df/HET-LRS+2013-06-23 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.29230875,0.70769125,-2456467.0,-0.4
ZTF18aaxkfos_20180610_P60_v1.ascii,ZTF18aaxkfos_20180610_P60_v1_10,Ia-norm,0.075,Ia-norm/2013dy/HET-LRS+2013-08-02 05:45:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.4954717,0.50452834,-2456464.0,-2.0
ZTF18aaxkjmm_20180619_P60_v1.ascii,ZTF18aaxkjmm_20180619_P60_v1_10,Ia-norm,0.0661,Ia-norm/2012cg/KAST+2012-06-13 05:25:26.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.786582,0.213418,-2456056.0,-0.2
ZTF18aaxkqgy_20180601_P60_v1.ascii,ZTF18aaxkqgy_20180601_P60_v1_10,Ia-norm,0.021,Ia-norm/2013dy/HET-LRS+2013-07-21 06:12:58.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.27277395,0.7272261,-2456442.0,0.4
ZTF18aaxkqgy_20180602_P60_v1.ascii,ZTF18aaxkqgy_20180602_P60_v1_10,II,0.02,II/2013ej/HET-LRS+2013-08-01 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.14078681,0.8592132,-2456508.0,1.4
ZTF18aaxmaxb_20180612_P200_v1.ascii,ZTF18aaxmaxb_20180612_P200_v1_10,IIn,0.04798,IIn/2009kr/KAST+2009-11-25 08:26:52.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.36197484,0.63802516,-2455093.0,1.6
ZTF18aaxmhvk_20180614_P60_v1.ascii,ZTF18aaxmhvk_20180614_P60_v1_10,Ia-norm,0.08,Ia-norm/2012fr/KAST+2012-11-20 07:11:59.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.7054937,0.29450634,-2456184.0,0.4
ZTF18aaxmixe_20180609_P60_v1.ascii,ZTF18aaxmixe_20180609_P60_v1_10,Ia-norm,0.08,Ia-norm/2012ht/KAST+2013-01-13 12:18:43.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.47349367,0.5265063,-2456252.0,-2.0
ZTF18aaxmixe_20180612_APO_v1.ascii,ZTF18aaxmixe_20180612_APO_v1_10,II,0.076,II/2002hh/KAST+2002-11-02 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB6,0.56607515,0.43392485,-2452581.0,-1.8
ZTF18aaxnkos_20180608_P60_v1.ascii,ZTF18aaxnkos_20180608_P60_v1_10,Ia-norm,0.05966,Ia-norm/2013dy/HET-LRS+2013-08-02 05:45:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.47936043,0.52063954,-2456464.0,0.0
ZTF18aaxnmdq_20180612_P200_v1.ascii,ZTF18aaxnmdq_20180612_P200_v1_10,II,0.04591,II/2014cn/DBSP+2014-05-04 07:28:07.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.59007174,0.4099283,-2456764.0,0.8
ZTF18aaxnqjb_20180608_P60_v1.ascii,ZTF18aaxnqjb_20180608_P60_v1_10,IIb,0.0567,IIb/2013df/HET-LRS+2013-06-16 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.489824,0.510176,-2456467.0,-2.0
ZTF18aaxnqjb_20180618_LT_v1.ascii,ZTF18aaxnqjb_20180618_LT_v1_10,IIb,0.0567,IIb/2011fu/AFOSC+2011-10-03 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.9296761,0.07032391,-2455846.0,-0.8
ZTF18aaxnqjb_20180813_P200_v1.ascii,ZTF18aaxnqjb_20180813_P200_v1_10,SLSN-IIn,0.054,SLSN-IIn/PTF10tpz/DBSP+2010-09-05 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.8886471,0.111352906,,0.2
ZTF18aaxokeg_20190504_P60_v1.ascii,ZTF18aaxokeg_20190504_P60_v1_10,II,0.03528,II/2013ej/DEIMOS+2013-08-02 11:02:24.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.8244109,0.17558911,-2456484.0,-0.8
ZTF18aaxokeg_20190604_P200_v1.ascii,ZTF18aaxokeg_20190604_P200_v1_10,Ia-norm,0.0336,Ia-norm/2011by/KAST+2011-06-08 06:51:50.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.34108275,0.65891725,-2455640.0,-1.4
ZTF18aaxopwa_20180613_Keck1_v1.ascii,ZTF18aaxopwa_20180613_Keck1_v1_10,Ia-02cx like,0.03048,Ia-02cx like/2010ae/X-Shooter+2010-03-06 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sb,0.6693825,0.33061752,-2455252.0,-1.6
ZTF18aaxqyki_20180608_P200_v1.ascii,ZTF18aaxqyki_20180608_P200_v1_10,Ia-norm,0.1,Ia-norm/2012cg/KAST+2012-05-29 04:19:12.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.7448032,0.2551968,-2456070.0,2.0
ZTF18aaxryfw_20190226_P60_v1.ascii,ZTF18aaxryfw_20190226_P60_v1_10,IIn,0.06,IIn/2005cp/DBSP+2006-01-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.28552386,0.7144761,-2453559.0,1.4
ZTF18aaxsioa_20180608_P200_v1.ascii,ZTF18aaxsioa_20180608_P200_v1_10,Ia-norm,0.0285,Ia-norm/2011fe/STIS+2011-08-28 04:05:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sb,0.93169105,0.06830894,-2455815.0,0.8
ZTF18aaxtcdm_20180615_P60_v1.ascii,ZTF18aaxtcdm_20180615_P60_v1_10,Ia-norm,0.075,Ia-norm/2011by/KAST+2011-05-14 05:54:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.881188,0.11881205,-2455676.0,0.6
ZTF18aaxvpsw_20180613_P60_v1.ascii,ZTF18aaxvpsw_20180613_P60_v1_10,Ia-norm,0.08702,Ia-norm/2013dy/HET-LRS+2013-08-02 05:45:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.10895325,0.89104676,-2456464.0,1.2
ZTF18aaxwjmp_20180618_P60_v1.ascii,ZTF18aaxwjmp_20180618_P60_v1_10,Ia-norm,0.076,Ia-norm/2011by/KAST+2011-05-14 05:54:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.76700586,0.23299415,-2455676.0,0.4
ZTF18aaxwjmp_20180620_P60_v1.ascii,ZTF18aaxwjmp_20180620_P60_v1_10,Ia-norm,0.08,Ia-norm/2017erp/KAST+2017-07-05 06:43:12.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.6390455,0.36095452,-2457923.0,1.2
ZTF18aaxxewy_20180615_P60_v1.ascii,ZTF18aaxxewy_20180615_P60_v1_10,Ia-norm,0.082,Ia-norm/2017erp/KAST+2017-07-05 06:43:12.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.9086301,0.09136994,-2457923.0,-0.4
ZTF18aaxxfah_20180608_P60_v1.ascii,ZTF18aaxxfah_20180608_P60_v1_10,Ia 91T-like,0.0589,Ia 91T-like/1991T/UV-Schmidt+1991-05-05 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.8598778,0.14012216,-2448375.0,-0.4
ZTF18aaxxfgs_20180611_P60_v1.ascii,ZTF18aaxxfgs_20180611_P60_v1_10,IIb,0.0247,IIb/2013df/HET-LRS+2013-06-23 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.36564124,0.63435876,-2456467.0,-0.8
ZTF18aaxxfgs_20180709_P60_v1.ascii,ZTF18aaxxfgs_20180709_P60_v1_10,IIn,0.0247,IIn/2010jl/DEIMOS+2010-11-07 15:37:26.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.112337716,0.8876623,-2455461.0,2.0
ZTF18aaxxfgs_20180713_P60_v1.ascii,ZTF18aaxxfgs_20180713_P60_v1_10,IIn,0.0247,IIn/2010jl/DEIMOS+2010-11-07 15:37:26.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.14991657,0.8500834,-2455461.0,1.6
ZTF18aaxxfgs_20180713_P60_v2.ascii,ZTF18aaxxfgs_20180713_P60_v2_10,IIn,0.0247,IIn/2010jl/DEIMOS+2010-11-07 15:37:26.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.16772078,0.8322792,-2455461.0,1.6
ZTF18aaxxota_20180609_P200_v1.ascii,ZTF18aaxxota_20180609_P200_v1_10,II,0.0370755,II/1999em/LRIS+1999-11-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.24807651,0.7519235,-2451482.0,1.4
ZTF18aaxxota_20180616_P200_v2.ascii,ZTF18aaxxota_20180616_P200_v2_10,II,0.0370755,II/2016esw/KAST+2016-09-10 04:50:52.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.55018085,0.44981912,-2457562.0,0.2
ZTF18aaxxota_20180617_Keck1_v1.ascii,ZTF18aaxxota_20180617_Keck1_v1_10,II,0.03531,II/2013fs/DBSP+2013-11-26 04:50:56.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB6,0.59367317,0.40632686,-2456520.0,0.8
ZTF18aaxxyhp_20180606_P60_v1.ascii,ZTF18aaxxyhp_20180606_P60_v1_10,ILRT,0.020615,ILRT/PTF10fqs/HET-LRS+2010-04-21 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB6,0.1955268,0.8044732,-2455313.0,1.6
ZTF18aaxxyhp_20180616_P60_v1.ascii,ZTF18aaxxyhp_20180616_P60_v1_10,ILRT,0.020615,ILRT/PTF10fqs/HET-LRS+2010-04-21 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.18490534,0.81509465,-2455313.0,2.0
ZTF18aaxzlmy_20180621_P200_v2.ascii,ZTF18aaxzlmy_20180621_P200_v2_10,II,0.0261135,II/2002hh/LRIS+2002-11-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sb,0.21538703,0.78461295,-2452581.0,-2.0
ZTF18aaxzpyh_20181110_P60_v1.ascii,ZTF18aaxzpyh_20181110_P60_v1_10,TDE H,0.10545,TDE H/ASASSN-14ae/MODS1+2014-02-24 04:40:24.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.68710953,0.31289047,-2456669.0,-2.0
ZTF18aaybfsd_20200212_LT_v1.ascii,ZTF18aaybfsd_20200212_LT_v1_10,Ia-norm,0.042,Ia-norm/2012ht/AFOSC+2012-12-22 00:58:06.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.9620374,0.03796264,-2456289.0,-2.0
ZTF18aaybfsd_20200212_LT_v2.ascii,ZTF18aaybfsd_20200212_LT_v2_10,Ia-norm,0.042,Ia-norm/2012ht/AFOSC+2012-12-22 00:58:06.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.96917194,0.030828075,-2456289.0,-2.0
ZTF18aaybtnt_20180904_P60_v1.ascii,ZTF18aaybtnt_20180904_P60_v1_10,II-flash,0.1,II-flash/2013fs_early/ALFOSC+21:53.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.95263845,0.04736156,,0.2
ZTF18aaydbyc_20180608_P60_v1.ascii,ZTF18aaydbyc_20180608_P60_v1_10,Ia-rapid,0.0,Ia-rapid/2002bj/LRIS+2002-03-07 07:29:17.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.72342676,0.27657327,-2452317.0,1.2
ZTF18aaydmkh_20180608_P200_v1.ascii,ZTF18aaydmkh_20180608_P200_v1_10,Ia-norm,0.080275,Ia-norm/2017erp/KAST+2017-06-26 05:19:40.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.07215813,0.9278419,-2457895.0,2.0
ZTF18aaygwqd_20180610_P60_v1.ascii,ZTF18aaygwqd_20180610_P60_v1_10,TDE H+He,0.03675,TDE H+He/ASASSN-14li/DIS+2014-12-02 12:08:44.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.52346474,0.47653526,-2456940.0,-2.0
ZTF18aaygwqd_20180612_P200_v1.ascii,ZTF18aaygwqd_20180612_P200_v1_10,Ic-BL,0.03325,Ic-BL/2006aj/FORS2+2006-02-26 00:23:02.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB4,0.7015162,0.2984838,-2453782.0,1.2
ZTF18aaygwqd_20181110_Keck1_v1.ascii,ZTF18aaygwqd_20181110_Keck1_v1_10,SLSN-Ib,0.03675,SLSN-Ib/2010md/LRIS+2011-03-12 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB4,0.42429045,0.5757095,-2455369.0,2.0
ZTF18aayhylv_20180612_P200_v2.ascii,ZTF18aayhylv_20180612_P200_v2_10,Ca-Ib,0.0233795,Ca-Ib/2005E/LRIS+2005-01-15 08:28:19.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sb,0.992652,0.0073479745,-2453368.0,-0.8
ZTF18aayhylv_20180621_P200_v1.ascii,ZTF18aayhylv_20180621_P200_v1_10,Ic,0.0258405,Ic/2012hn/LDSS-3+2012-05-18 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.16245447,0.8375455,-2456032.0,2.0
ZTF18aayhylv_20180807_Keck1_v1.ascii,ZTF18aayhylv_20180807_Keck1_v1_10,Ca-Ib,0.0258405,Ca-Ib/iPTF15eqv/DBSP+2015-12-07 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.9960937,0.003906301,,0.4
ZTF18aayhylv_20190403_Keck1_v1.ascii,ZTF18aayhylv_20190403_Keck1_v1_10,II,0.0233795,II/2014cn/DBSP+2014-05-04 07:28:07.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.6466359,0.35336414,-2456764.0,2.0
ZTF18aayhylv_20190406_Keck1_v2.ascii,ZTF18aayhylv_20190406_Keck1_v2_10,Ic-BL,0.0258405,Ic-BL/2006aj/FORS2+2006-02-21 00:59:02.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.8177276,0.18227239,-2453782.0,-2.0
ZTF18aayiahw_20180622_P60_v1.ascii,ZTF18aayiahw_20180622_P60_v1_10,Ia 91bg-like,0.060496,Ia 91bg-like/1991bg/UV-Schmidt+1991-12-14 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.95912075,0.040879253,,1.8
ZTF18aayidfz_20180612_P200_v1.ascii,ZTF18aayidfz_20180612_P200_v1_10,Ia-norm,0.06365,Ia-norm/2011fe/STIS+2011-08-28 04:05:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.9869894,0.013010599,-2455815.0,2.0
ZTF18aayivoq_20180614_P60_v1.ascii,ZTF18aayivoq_20180614_P60_v1_10,Ia-norm,0.07524,Ia-norm/2013dy/HET-LRS+2013-08-02 05:45:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.06320492,0.93679506,-2456464.0,2.0
ZTF18aayivxm_20180625_P60_v1.ascii,ZTF18aayivxm_20180625_P60_v1_10,Ia 99aa-like,0.105,Ia 99aa-like/1999aa/MARK-III+1999-03-03 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.65267426,0.34732577,-2451232.0,-1.0
ZTF18aayjvve_20180612_P60_v1.ascii,ZTF18aayjvve_20180612_P60_v1_10,Ia 99aa-like,0.0496335,Ia 99aa-like/1999aa/MARK-III+1999-03-03 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.30808607,0.6919139,-2451232.0,2.0
ZTF18aayjyub_20180611_LT_v1.ascii,ZTF18aayjyub_20180611_LT_v1_10,Ia-norm,0.0315,Ia-norm/2012cg/KAST+2012-05-21 04:27:50.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.9777249,0.022275105,-2456032.0,1.2
ZTF18aayjyub_20180611_P60_v1.ascii,ZTF18aayjyub_20180611_P60_v1_10,Ia-norm,0.0315,Ia-norm/2012cg/KAST+2012-05-21 04:27:50.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.97961825,0.020381777,-2456032.0,1.4
ZTF18aaykjei_20180613_APO_v1.ascii,ZTF18aaykjei_20180613_APO_v1_10,Ia-CSM-(ambigious),0.097,Ia-CSM-(ambigious)/2002ic/BC-duPont+2002-12-03 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.60917854,0.39082146,-2452605.0,-0.2
ZTF18aaykjei_20180619_P60_v1.ascii,ZTF18aaykjei_20180619_P60_v1_10,IIn,0.09215,IIn/2008fq/WFCCD+2008-09-29 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB4,0.30209434,0.69790566,-2454728.0,2.0
ZTF18aaykjei_20180626_P60_v1.ascii,ZTF18aaykjei_20180626_P60_v1_10,IIn,0.097,IIn/2008fq/WFCCD+2008-09-29 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.48256248,0.5174375,-2454728.0,1.6
